"V1","V2"
-0.107055189579873,0.136310011794499
-0.00476737593663878,0.140631250446879
-0.24269098544372,0.14744882894961
-0.160322124668902,0.140911690276911
-0.198733683595848,0.131144129298337
-0.238859610875172,0.14068477058068
-0.126966099202869,0.142581726851946
0.0969050529556348,0.136016784775221
-0.290531765254572,0.138200398483342
-0.142649215648489,0.141402939639033
-0.403408623928161,0.142519979460291
0.0691880141756892,0.135950251075362
-0.124780025078976,0.133826869615297
-0.310152325520699,0.136974602494329
-0.261067523189794,0.143049673567378
-0.148040661537924,0.129833086001484
-0.153316758345492,0.145520492829886
-0.245870218347874,0.142610081253053
-0.120836683722859,0.135368129413556
-0.231107350992221,0.151983851791677
-0.0825366853259081,0.142008959662162
-0.122565619301707,0.14363331308607
-0.231740674686377,0.143489682025017
0.0488161949197615,0.136984427649018
-0.196931914882168,0.139227543886091
-0.217342646023015,0.139292227482993
0.000171119616919707,0.137371293624826
-0.311100353898705,0.137191263421405
-0.120064420488191,0.144821368895482
-0.134410549028509,0.142683305047558
-0.151242758247335,0.147496069790612
-0.0246215071679985,0.131113675861835
-0.0804134494127832,0.147046717578081
0.208424653025435,0.135835402961171
-0.319321533899993,0.129808102346536
-0.171164551628252,0.137633800957934
-0.232359828455413,0.135771508871842
0.0616203830989389,0.137995528039673
-0.20586305422587,0.141610505841101
0.0633796426846293,0.14216716954216
-0.289059830353528,0.142652379738656
-0.0273132946602434,0.134654795720456
-0.318769206709253,0.134453244040489
0.0715690182055946,0.140617430630592
-0.428646162340822,0.136957269264519
-0.193291282292761,0.137411213115547
-0.160531701270495,0.141382152386972
-0.107578202641227,0.13904904258219
-0.173863941280539,0.136723731694233
-0.35245842348993,0.146907119749021
-0.147696370875181,0.142200015122271
-0.261294923732689,0.139503906974163
-0.125897572856273,0.145031709719333
-0.173143022637097,0.140875746820731
-0.30706946655721,0.138738941049314
0.121749434065731,0.138407599901641
0.0683595463720467,0.138673571409491
0.115563274275041,0.135289616004043
-0.047170361315032,0.153126086000748
-0.141171224528295,0.141905155297122
-0.304917652188114,0.14825171325907
-0.348778159974069,0.142577618686894
-0.30853734127487,0.138326591050076
-0.365532043489802,0.14343065088498
-0.247335691949215,0.141439777618615
0.00937749641722091,0.138909196902559
-0.374374012719581,0.140968528212181
-0.0877143338205816,0.14335192401175
0.0692942814711379,0.134690512129771
-0.349623471421659,0.144226003048796
-0.11833439929875,0.141180612688083
0.111729764311911,0.138022126786074
-0.0682953106610833,0.142985002159437
-0.343251976276256,0.136654234405245
-0.0344087327127171,0.137330059187193
-0.107139633898999,0.138988303676648
-0.450271080458603,0.146015958840377
-0.416092447555911,0.140930263621471
0.0131909735114886,0.136670806312431
0.0914940983770581,0.133227633881324
-0.0979596143524508,0.145004707504989
-0.148626265082439,0.139684742314345
-0.195648900110053,0.139335010761547
0.0495991581636524,0.145122160648544
-0.123780339719386,0.143276948593596
-0.413711253468551,0.142183575814137
-0.0229629985479859,0.139553621718259
0.0491653679174888,0.144489576842361
-0.0950569590224472,0.138348117246446
-0.264460503660925,0.149971330035256
-0.354644677093602,0.145485139754749
0.0406758859762314,0.139129668420958
-0.360495297897271,0.13995331329227
-0.21603150074932,0.138390423441224
-0.431302840818189,0.145683150165486
-0.343596666453725,0.141310743246342
0.00642773315361611,0.132239318122837
-0.29298255219294,0.136663876086856
-0.121008344494759,0.141029266584263
-0.387703456756682,0.141589373845264
-0.116759355993859,0.137871465522825
-0.140243257181007,0.137043126410404
-0.0379178190188426,0.133402624664314
0.0305282428653369,0.136815622540037
-0.25851588954027,0.142309516260596
-0.216689579956835,0.132927974482245
-0.186357880675315,0.136516225817399
0.0179933402948608,0.136942576194197
0.00814862294915487,0.142058884310635
-0.161769893409408,0.135968648621033
-0.286853417519931,0.144573634811029
-0.04797731037912,0.136015245651002
-0.144793774724186,0.145610874211677
-0.161194549481667,0.137934302003391
-0.163688020242873,0.137324583827833
-0.0169822689930382,0.13607592923894
-0.163211480070377,0.140455924024725
