"V1","V2"
-0.854683956644237,0.362334758992555
0.353392880193259,0.410270110467857
-0.303056675210391,0.401514827934025
-0.444068245155338,0.417126475522456
-0.332086780678533,0.350830648609173
0.103287693255486,0.415475655140974
-0.119529290229983,0.346803963662126
0.360831380645034,0.366234620695631
0.103023156137057,0.379909838145775
0.207972236862843,0.368111007756654
0.369264587075426,0.359269009391333
0.41052022894042,0.32870426106946
0.113224178735253,0.381493237309241
0.0211242832804429,0.402758725162657
0.366148251512419,0.396225953755549
-0.155941515426616,0.374539789362977
-0.367591927277792,0.328457799752037
-0.0766494955614144,0.358113790022473
-0.34225148145959,0.334928430581326
-0.430399142888353,0.373590760943729
-0.109649977620035,0.385912469504025
-0.122056270679278,0.344191643334713
-0.611724885857581,0.382812079096715
-0.197639223738466,0.373843685609953
-0.351844122714901,0.390482429109412
-0.226549375486432,0.3785763546821
-0.13166490743375,0.34073753351808
0.253561276701628,0.373015606878923
0.0977442358688151,0.371413322140968
0.0546639774870992,0.371084963097495
0.0874316964290514,0.342727857594017
0.0881041883047431,0.351736513053371
0.454311267558251,0.375191913564563
-0.023890658518141,0.345498182201247
-0.362283132139883,0.373342251456714
0.240824597209241,0.355919488319865
0.680380682604779,0.338297765511236
0.0666971285888002,0.31318863696245
0.275001462823018,0.386492912695132
-0.0910893726401489,0.36220232054834
-0.170258996006802,0.344381136528581
0.00905718529332833,0.335791296380348
-0.715221256590771,0.384621624332676
0.649439803158357,0.351355975158608
-0.596843255946347,0.376843046237366
-0.579290285531432,0.381665955590841
0.308426108729282,0.332625484359921
-0.566318168933607,0.35728908221964
-0.368815642195609,0.340359924710457
0.171215265372853,0.357872954793864
-0.285588585469334,0.39809842268718
-0.31138293341077,0.394413234436165
-0.211717744612236,0.358618983305359
-0.333879132893088,0.367190705572454
-0.0848337782166214,0.344804823282054
0.424078523827004,0.345552396654189
-0.0452650630475601,0.366308550063825
-0.286453934562238,0.36495074829157
0.404277790868504,0.383537595554425
-0.0287928619592432,0.321904288698808
-0.271716505843219,0.393488044842123
0.0034297221103893,0.332677457304727
-0.318861586337724,0.355877366455973
0.0706162286845164,0.387530797112524
-0.46102231099737,0.372518793931103
-0.152947265920495,0.305785043143074
-0.459606299866103,0.376778189407528
0.0101145891282892,0.401959889002399
-0.905795735120896,0.420087605492404
0.0379973027148223,0.348390867383456
-0.110169003089351,0.395483833617213
-0.326029292331672,0.376286019507086
-0.76745368109933,0.390980662670653
0.453085118220612,0.391160487699204
-0.354095975185647,0.372470944649222
0.269753353558616,0.367169446500176
0.296613671213947,0.316331936571028
0.422409963574688,0.324922878986045
-0.323608451465888,0.356260816127108
0.173158165547248,0.320845606077488
0.763331939356346,0.390810578509226
-0.95760980668465,0.406228591708168
0.592676345533261,0.345370210144535
-0.798841826898871,0.337189122944563
-0.112866111654992,0.383389116115416
0.14167639079843,0.337271052248261
-1.045415267274,0.376525349176697
-0.0343038044240974,0.436185090348388
-0.0166459633952771,0.357264301246125
0.246367157774384,0.373782127661391
-0.0794983563180045,0.400152198151706
0.127507988451117,0.323184440798691
-0.227159356546961,0.364725690536726
-0.56568076558074,0.357726557754963
0.185531108588843,0.37052570271466
-0.0522934909734959,0.359211426116822
0.234083675169507,0.359185777814747
0.0307112560135252,0.381075476793039
-0.172649836747661,0.346168678084144
-0.1277787208288,0.337156348094658
-0.0809680501379749,0.328238435276878
0.212788750136977,0.35533093085718
-0.637075503258031,0.403161888752654
-0.818916611816425,0.408225106026473
-0.659029564278794,0.374908684532464
-0.641022348051168,0.38054661868357
-0.22157611335711,0.357693283316051
-0.0845498089220057,0.331190334289857
-0.210456426826254,0.382839097328784
-0.130541562564769,0.348602723754301
-0.469724039841841,0.403942248237141
0.324976509982152,0.393245084827421
-0.286185372544886,0.388809924863584
-0.156933425131155,0.341694723341892
-0.771109394101419,0.332791163424984
-0.227539879132901,0.363169691786741
-0.194516931989508,0.378599968477536
-0.674494801647809,0.380351527495981
-0.106143192027481,0.343429846492774
-0.151689871414897,0.411429732249942
-0.357019845483965,0.372510482775653
-0.3344697736252,0.337277078421165
-0.35740325747654,0.368777822424986
-0.433248205501967,0.356363055220329
0.255002866931572,0.345140518203778
-0.381751903810066,0.336663496107708
0.141524417643136,0.363991790115682
0.273121720071785,0.356616191431989
-0.038487222878947,0.340139992942367
-1.0861106715385,0.372404928289211
-0.0691341533068282,0.355836882721758
-0.559079097345751,0.405916917371002
-0.898820860369195,0.36932915649624
-1.0510950928032,0.359564814785592
0.305129287304457,0.347838597891347
-0.262085656264267,0.41807904762396
-0.158714092005597,0.357908688359701
0.13272575166268,0.346241473736793
0.820647966185831,0.386458586926095
-0.478240762506385,0.370926400488751
0.215821035245291,0.367746056802114
-0.470185933283142,0.343163479703307
0.181311412151619,0.351796373584886
0.51303011366865,0.408430072068426
-0.171230020472264,0.375395150873723
-0.125936557182235,0.340853090606639
-0.320664008374041,0.350503223095421
0.5213844357552,0.367501152909927
0.41598102820842,0.325539547805399
-0.34781625250497,0.390392145403052
0.2566733983924,0.373239919778011
-0.0213439501327016,0.359365587441628
-0.254483454958792,0.394187576449239
-0.592488357213245,0.32190288757532
-0.111100525668788,0.367053798593729
0.0665650217958494,0.378363187029102
0.630592327753598,0.393044641411789
0.141382342197324,0.388092957864352
-0.257152700155469,0.440113206942743
-0.216500422751472,0.366928100047553
-0.32072944564059,0.400670690659545
0.0560969696511188,0.409109278265954
-0.424397154356273,0.341664887707555
-0.0911861484673724,0.375372136636641
-0.268146035808753,0.362482369418749
0.0803803918110148,0.3765192234155
-0.66524690012727,0.359424749592514
-0.494559324986299,0.406755570213385
-0.657112384896891,0.42710571084981
-0.308897586311837,0.345617857714178
0.412817892696804,0.346333808350994
0.0225271747045146,0.35143835033992
0.251511079003268,0.338479575451895
0.431893753897202,0.348233740806973
-0.560525748616355,0.337621719733796
0.00302767057578213,0.350440900430304
-0.301175553089712,0.370001997304064
-0.0314162584466896,0.353879930975624
-0.668967885330389,0.341875921498497
0.074174440817833,0.376559493469317
0.0180525366718788,0.341786570494954
-0.235063584339308,0.381974255110116
0.23008599656714,0.347869316586542
0.142801353406758,0.415204186309277
-0.668744419574281,0.372761388058866
-0.339022978301124,0.341036410304139
-0.126839092667354,0.381862630350904
-0.017783528456146,0.39338218489646
-0.205626955696243,0.334262605104231
0.338625870970911,0.323191459575678
0.221381416446074,0.387906205355583
-0.416593865310134,0.333921529271853
-0.296802091009286,0.384804676792397
0.138771525033289,0.350694024206598
-0.625083070391395,0.409286706640866
-0.75205529301884,0.333111672893001
-0.029920170912796,0.337467453483773
-0.34590383021948,0.384587768074393
-0.193737590355816,0.343823950907165
-0.378763402668536,0.352240019328887
-0.561703167696983,0.359430932229262
0.315309696290085,0.379119745654513
0.199633235404351,0.377607999682408
-0.314735871033824,0.353078039966898
0.121498775939816,0.345420653916995
0.285768187866217,0.363904609194867
-0.0778152222277142,0.337131099632882
0.127549927750928,0.32916526987191
0.239032800063578,0.340148361156387
0.166297111673164,0.351087019381187
-0.392347754301631,0.335005516702881
-0.0106807349802467,0.364095047739894
-0.0460947921709658,0.380296381499589
-0.020976005116014,0.371790180080495
-0.0760304862868284,0.413470453122476
-0.361673779763579,0.358683486200617
-0.372565833130992,0.326426594257174
-0.156799508724265,0.363636551407661
-0.407254677614506,0.391662890280518
-0.215889043741238,0.367020621126026
-0.128463090601574,0.357344920529863
0.366131574992897,0.359898803107699
-0.0568483084083238,0.364913520998711
-0.25871653620976,0.386238421308318
-0.31437746862192,0.374762780641405
-0.580474574705038,0.383545533729852
0.147088344848135,0.368857597761863
-0.682938513791655,0.392166524531838
-0.257509843766386,0.355977464925664
-0.698613334646742,0.372731641456493
-0.374515185139018,0.383990742443257
-1.0660145288741,0.374355530801749
-0.767513164129398,0.347804351875374
0.498996978750104,0.393758097011678
0.00161927529846048,0.329105086925835
0.321724420172217,0.341250415545553
0.619697597283641,0.393119134649076
-0.00291232818835427,0.311842023854277
-0.72389198432543,0.407046102869833
-0.324302827680128,0.381474676748228
0.464561536950254,0.342716323009717
0.52544096534126,0.388039110082866
-0.599837196616939,0.349003572136326
0.0755372845802612,0.345729739631458
-0.19263829908781,0.339193349075459
-0.31885934131481,0.385428375523993
0.149625702746056,0.422386141872867
-0.113288379825436,0.346313988595971
0.430535632734729,0.363396404808791
-0.112038184826301,0.355628925542383
-0.335106455002399,0.354689815188888
-0.52419405287923,0.427299501358152
-0.233364767252289,0.353619045556772
-0.26301584230239,0.337245306789124
-0.0779030867300485,0.369083817508851
0.0986116039025205,0.364405644014525
-0.319312577074432,0.366848211258537
0.587630247632328,0.366204138520783
-0.0256805527375988,0.331261106306662
-0.054559663044315,0.333015855254045
0.103543661558159,0.373195938562738
0.832198046033594,0.360426604900036
-0.488527730719002,0.391972839589992
-0.216264213177729,0.400000326225432
-0.493351432842541,0.351103843924359
-0.0909607888349096,0.308251532409178
-0.646806388144042,0.384174476031354
0.261104417684459,0.377532141718391
-0.327100916733966,0.335220219972854
-0.312749041522948,0.407523259094299
-0.309855092300589,0.395974519343394
-0.117054095966826,0.343408703568693
-0.0663081219916742,0.362701689934906
0.0786616442053342,0.37444445086968
0.370896389269491,0.394937627424385
-0.102785595054965,0.381926256686761
-0.605594971060231,0.403580961607467
0.301332961172005,0.369324961209662
0.00674489402079659,0.394860902337801
0.385316815785315,0.333994165997557
-0.319624180384784,0.355011948693077
-0.342614279969219,0.338287134925751
-0.0347724570339367,0.391312076273681
-0.231392067776544,0.369018533658972
-0.182770157940289,0.360614231740305
0.519860275225839,0.353185064649626
-0.720633791873385,0.35708274079886
-0.445330296328339,0.372042223423735
-0.0756943959123071,0.322757667093619
-0.262564664985342,0.354032840159245
-0.404753854572154,0.338015890527219
0.15082792903056,0.350925617565188
-0.440180800386618,0.376746252032115
-0.158668107033682,0.354409539556413
-0.284613237576221,0.324830760409412
-0.257288703701333,0.340064545471431
-0.540502389646389,0.407740247737229
-0.565147332936341,0.398202621683777
-0.199837652031308,0.34398500242016
-0.0909298422094574,0.366011810694478
0.173519712170925,0.356338677752985
0.231050930986888,0.378061028673266
0.358784718478982,0.355322856497095
0.0559204509069331,0.348477615422304
-0.102040722781411,0.384062630599049
0.48344306138975,0.366523337878965
-0.357098759811127,0.374948307530838
-0.178864470187831,0.399211930960939
-0.374743481005593,0.377445216544751
-0.129361297052107,0.33862382926393
-0.0530462157275362,0.398814195486095
-0.214913449791872,0.337587077326756
0.287765026358339,0.360322265351274
0.483363960189135,0.378101200801052
-0.113676756609891,0.358386337114638
-0.145329259594574,0.334446748976462
0.343177203052608,0.343474388259034
0.209135226929803,0.367646422929596
0.264516919882091,0.331046768919742
0.272934849026593,0.342314309467435
-0.548702260081112,0.350231564544446
-0.621496113584309,0.404555463912994
-0.93611857328293,0.342292475197404
-0.453979833505244,0.403156879027688
-0.327503799118483,0.334091242815617
0.0136269861571613,0.365775850771962
0.255228751026933,0.347000216637438
0.263906186149106,0.423807300196998
0.310028839439203,0.350429081568239
-0.0787926799660174,0.372546944047748
-0.00796783764960619,0.36821765974708
-0.319807182445172,0.351272209939208
-0.58368501985643,0.356381367705049
-0.00355662624094299,0.361440353945031
0.00863864698674854,0.351737953157436
-0.816764561670895,0.344956259711101
0.351746930646944,0.351254387616342
-0.471169509854195,0.369262923699489
0.199436590047886,0.343669590939618
-0.0769293476572483,0.372786167579139
-0.236488321095894,0.346524694668489
0.345921618954418,0.422394083699086
0.659382631319144,0.386017479228653
0.227294962028785,0.348367231372477
-0.109085250642029,0.359385310850983
0.365305779069252,0.355885681920352
0.359586908346702,0.336140709282475
-0.203251141440988,0.380768658680847
-0.0178911381709133,0.339199273902135
-0.577191682584032,0.405092763878549
-0.320196810389249,0.421721387239352
0.291269244245251,0.387000006653711
-0.00317922547093209,0.360907334459603
-0.160814297705975,0.36329827897546
-0.565303015440181,0.387502289264998
-0.113137371761627,0.350412886802565
-0.408232753635521,0.407078599735213
-0.181615622177913,0.381970731732571
0.144740232961763,0.373577777343278
0.41097815876107,0.350480936845486
0.0625424941996026,0.342075645529755
-0.0308626673392529,0.386620343369482
-0.465278117378439,0.35757071835372
0.462335457579792,0.373801146232742
-0.281322395935351,0.338954166676643
0.0365732323017329,0.362443499961774
0.153624171871833,0.320732961536073
-0.273727733481509,0.369637362481189
-0.458740192166109,0.365787991793429
-0.204214457660589,0.371221915502785
-0.249678654397117,0.330697765644306
-0.0679169775230744,0.336402467430903
-0.490688840255066,0.377607066986951
0.136991765156654,0.404351118031573
0.315722266100016,0.377020357021042
0.00310821732564049,0.334435116571875
0.27509839809162,0.335835287610174
-0.0186716240620414,0.354688595846083
0.0847554204504497,0.338177717888472
